Probes	Description	adipose	adrenal	brain	breast	colon	heart	kidney	liver	lung	lymphNode	ovary	prostate	skeltalMuscle	whiteBloodCell	testes	thyroid	testes_R	brain_R	placenta_R	foreskin_R	hLF_r2	hLF_r1
XLOC_009459	na|@chr11:63944168-63946364|	0	0.43455	0.67547	0.35623	0	0.23742	0	0	0	0.40774	0.56561	0.51997	0.62675	0	0.37817	1.4665	1.7978	0	0	0	0	0.49593
XLOC_009457	na|@chr11:62178649-62179162|	0	0	0	0	0	0	0	0	0	0	0	1.8313	0	0	0	0	0	0	0	0	0	0
XLOC_009458	na|@chr11:63538429-63580588|	0	0.37788	0.18599	0	0	0	0	0	0	0.15165	0.16881	0	0	0	0.68651	0	0	0	0	0	0	0
XLOC_009452	na|@chr11:61883943-61891289|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90762	0	0	0	0	0	0	0
XLOC_009451	na|@chr11:61740185-61744174|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87721	0	0	0	0	0	0
XLOC_009464	na|@chr11:64177547-64187687|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64639	0	0	0	0	0	0	0
XLOC_009466	na|@chr11:64834081-64835205|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7068	0	18.654	0	0	0	0	0
XLOC_009463	na|@chr11:64161813-64163303|	0	0	0.35095	0	0	0	0	0	0	0	0	0	0	7.9372	0	0	0	0	0	0	0	0
XLOC_013588	na|@chr20:57721182-57734733|	0	0	0	0	0	0	0	0	0.84839	2.6192	0	0	0	1.3029	0	0	0	0	0	0	0	0
XLOC_013589	na|@chr20:58090245-58091094|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_013584	na|@chr20:56578910-56579620|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73225	0	3.1388	0	0	0	0	0
XLOC_013582	na|@chr20:55689970-55697148|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_013583	na|@chr20:55841852-55869440|	0	0	1.0822	0	0	0	0	0	0	0	0	0.15089	0	0	0.16727	0.86353	0	0.57056	0	0	0	0
XLOC_013580	na|@chr20:55305317-55306516|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90514	0	0	0	0	0	0	0
XLOC_013581	na|@chr20:55680796-55682184|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_013579	na|@chr20:55171365-55173677|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000811	na|@chr1:44404329-44406129|	0.29917	0.74656	0.68566	0	0	0	0.43856	0	0	2.4335	0.41755	0.46387	0	0	0.31025	0.82898	0	0	0	0	0	0
XLOC_013575	na|@chr20:54676817-54680622|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.402	0	2.3645	0	0	0	0	0
XLOC_013576	na|@chr20:54748009-54750796|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51801	0	0	0	0	0	0	0
XLOC_013577	na|@chr20:55116822-55130744|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9127	0	2.9862	0	0	0	0	0
XLOC_013578	na|@chr20:55152618-55171182|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_013571	na|@chr20:52556698-52559047|	0	0	1.5483	0.22281	0	0.32917	0	0	0	0	0	0	0	0	0.34008	0.19559	0.97806	2.1745	0	0	0	0
XLOC_013573	na|@chr20:54036873-54084752|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7009	0	5.639	0	0	0	0	0
XLOC_013574	na|@chr20:54611816-54615954|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.896	0	0	0	0	0
XLOC_013570	na|@chr20:52463386-52466442|	0	0	0	0	0	0	0	0	1.2054	1.6793	0	0	0	1.119	0	0	0	0	0	0	0	0
XLOC_009405	na|@chr11:30878801-30880597|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62824	0	0	0	0	0	0	0
XLOC_009404	na|@chr11:30707955-30718696|	0	0	0	0	0	0	2.5745	0	0	0	0	0	0	0	0.096739	1.8857	0	0	0	0	0	0
XLOC_009403	na|@chr11:30381556-30383421|	0	0	0	0	0	0	0.80185	0	0	0	0.38679	0.25639	0	0	0	0	0	0	0	0	0	0
XLOC_009402	na|@chr11:30338481-30344533|	0	0	0	0	0.32911	0	0	0	0	0	0	0	0	0	0.84408	0	0	0	0	0	0	0
XLOC_009401	na|@chr11:30065622-30068917|	0	0	0	1.5059	0	0	0.3867	0	0	0	0.22695	0	0	0	1.536	0	0	0	0	0	0	0
XLOC_009400	na|@chr11:29103585-29180505|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6539
XLOC_000808	na|@chr1:43820354-43824390|	0.96835	0.41043	0.53429	1.9801	0.63547	0.21956	0.41533	0	0.55408	0.33778	0.43578	0.78339	0	0	2.0288	1.8031	5.3836	0	0	0	0	0
XLOC_009409	na|@chr11:33025138-33037285|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38973	0	2.7884	0	0	0	0	0
XLOC_000801	na|@chr1:41430712-41432244|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5142	0	0	0	0	0
XLOC_009412	na|@chr11:33958151-33976322|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53351	0	0	0	0	0	0	0
XLOC_009411	na|@chr11:33835686-33843901|	0.30571	0	0	0	0	0	0	0	0.51669	0	0	0	0	0	1.6361	0.12112	4.8078	0	0	0	0	0
XLOC_009414	na|@chr11:34776009-35017674|	0	0.37389	0.38659	0.14423	0	0	0	0	0.094904	0	0.091263	0.26421	0	0.14405	0.14189	0.72439	0	0	0	0	0	0
XLOC_009416	na|@chr11:35150430-35158084|	0	0	0	0	0	0	0	0	0	0	0	0.95615	0	0	0	0	0	0	0	0	0	0
XLOC_009415	na|@chr11:35086672-35095505|	0	0	0	0	0	0	0	0	1.571	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_009418	na|@chr11:38653971-38667942|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1154	0	3.0421	0	0	0	0	0
XLOC_009417	na|@chr11:38639774-38641425|	0	0	0	0	0	0	0	0	0.64162	0	0	0	0	0	2.2479	0	0	0	0	0	0	0
XLOC_009419	na|@chr11:39115322-39115911|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4719	0	0	0	0	0	0	0
XLOC_013597	na|@chr20:60807015-60812575|	0	0	0	0	0	0.02915	0	0	0	0	0	0	0	0	0.011557	0.013005	0.2082	0	0	0	0	0
XLOC_013591	na|@chr20:58895894-58900316|	0.40342	0.18924	0.15762	0.3851	0	0.91657	0.26729	0.2011	0	0.77208	0.76838	0	0.42018	0.83329	0.41958	0.5619	1.0239	0	0	0	0	0.2674
XLOC_013592	na|@chr20:59048187-59055732|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2898	0	3.6376	0	0	0	0	0
XLOC_013593	na|@chr20:59048187-59055732|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80669	0	0	0	0	0	0	0
XLOC_013594	na|@chr20:59654097-59659077|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.099	0	11.804	0	0	0	0	0
XLOC_013595	na|@chr20:60520107-60523627|	0	0	0	0	0	0	0	0	0	0	1.3968	0	0	0	0	0.31519	0	0	0	0	0	0
XLOC_013596	na|@chr20:60677257-60710434|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49512	0.86687	0	0	0	0	0	0
XLOC_009421	na|@chr11:41733917-41736153|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79508	0	0	0	0	0	0	0
XLOC_009427	na|@chr11:44545396-44547608|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36472	0	3.8699	0	0	0	0	0
XLOC_009426	na|@chr11:44540874-44542479|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46733	0	3.1223	0	0	0	0	0
XLOC_009429	na|@chr11:45011206-45029701|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68675	0	0	0	0	0	0	0
XLOC_009428	na|@chr11:44994326-44995338|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.725	0	9.5242	0	0	0	0	0
XLOC_010110	na|@chr12:67485324-67490160|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9241	0	2.4375	0	0	0	0	0
XLOC_013541	na|@chr20:46421065-46428516|	0	0.17706	0.52636	0	0.16207	0	0	0	0	0.085476	0.93956	0.25314	0.1115	0	0.21587	0	0.34855	0	0	0	0	0
XLOC_010111	na|@chr12:67829111-67829455|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66829	0	0	0	0	0	0	0
XLOC_010112	na|@chr12:67834935-67836838|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3792	0	0.93218	0	0	0	0	0
XLOC_010113	na|@chr12:67964816-67983740|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48176	0	0	0	0	0	0	0
XLOC_010114	na|@chr12:68099582-68100337|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69601	0	0	0	0	0	0	0
XLOC_010116	na|@chr12:68726571-68743558|	0	0.34275	0.19373	0.39535	0	0	0.47804	0	0.48131	3.3452	0	6.7256	0.16105	1.2965	1.1665	0	0.91087	0	0	0	0	0.37613
XLOC_010117	na|@chr12:68825626-68845357|	0	2.5237	0	0.64889	0	0	0.36548	0	1.2024	3.9483	0	0.21938	0	4.528	0.66165	0	0	0	0	0	0	0
XLOC_000842	na|@chr1:56522356-56526505|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51632	0	0	0	0	0	0
XLOC_013549	na|@chr20:46749142-46755530|	0	0	0	0.013762	0	0	0	0	0	0	0.057462	0	0	0	2.1798	0	10.807	0	0	0	0	0
XLOC_000841	na|@chr1:54982084-54983024|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_013548	na|@chr20:46749142-46755530|	0	0	0	0	0	0	0	0	0	0	0.21912	0	0	0	0.75425	0	7.8542	0	0	0	0	0
XLOC_000844	na|@chr1:56700767-56719436|	0	0	0.31628	0	0	0	0.60755	0.37962	0.30236	0	0.23839	1.5123	0	0	0.54788	0	0	0	0	0	0	0
XLOC_013547	na|@chr20:46653531-46702929|	0	0.027823	0.53859	0.045132	0.50393	0	0	0	0	0.20846	6.9921	0.22826	0	0	1.1011	0.045018	0.24175	0	0.12795	0.49534	0	0
XLOC_000843	na|@chr1:56611392-56621430|	0	0	0	0	0	0	0	0	0	0.31761	0	0	0	0	0.71533	0	1.419	0	0	0	0	0
XLOC_013546	na|@chr20:46606964-46618804|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76482	0	3.6082	0	0	0	0	0
XLOC_013545	na|@chr20:46584975-46589679|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0367	0	3.053	0	0	0	0	0
XLOC_013544	na|@chr20:46579542-46582691|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5551	0	7.9538	0	0	0	0	0
XLOC_000840	na|@chr1:54878380-54879139|	0.34971	0.31872	0	0.31214	0.51736	0	0	0	0	0	0.24973	0.68589	0	0.34691	0	0	0	0	0	0	0	0
XLOC_013543	na|@chr20:46523115-46528819|	0.029166	0.029068	0	0	0	0	0	0	0	0	0.10527	0	0	0	6.6546	0	101.19	0	0	0	0	0
XLOC_013542	na|@chr20:46431522-46440897|	0	0.24551	0	0	0	0	0	0	0	0	0.48042	0.15284	0	0	0	0	0	0	0	0	0	0
XLOC_000839	na|@chr1:54377675-54378843|	0	0.29166	0	0.17207	0	0	0.72121	0	0	0	0	0	0	0	0.19336	0.16946	0	0	0	0	0	0
XLOC_000835	na|@chr1:53793904-53812604|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1304	0	4.4125	0	0	0	0	0
XLOC_000836	na|@chr1:53814159-53814905|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62029	0	0	0	0	0	0	0
XLOC_000837	na|@chr1:53832339-53833917|	0	0.37959	0	0	0	0	0	0	0	0.37178	0	0	0	1.1942	0	0	0	0	0	0	0	0
XLOC_010108	na|@chr12:65938018-65951091|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12294	0	0	0	0	0	0	0
XLOC_010109	na|@chr12:67285592-67301326|	0	0.063801	0.11858	0.098476	0.13398	0.052397	0.27453	0	0	0	0.16274	0.45031	0	0.025998	0.13491	0.89241	0.73585	0.58963	2.2297	0	0	0
XLOC_010101	na|@chr12:58263618-58290670|	0.084054	0.087296	0.054195	0.034988	0	0	0	0	8.35E-05	0	0.12898	0.016786	0	0	0.21751	0.03327	0.40296	0	0	0.090658	0	0.057725
XLOC_010102	na|@chr12:58325132-58330391|	8.4262	8.4638	46.279	10.419	21.697	20.534	9.2953	1.8608	15.238	9.6266	22.6	19.239	12.179	6.4152	167.17	21.053	106.32	29.753	1.396	10.572	2.7222	5.2867
XLOC_010106	na|@chr12:63683873-63755075|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039042	2.4987	0	0	0	0	0	0
XLOC_010103	na|@chr12:58475009-58484682|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35263	0	0	0	0	0	0	0
XLOC_010104	na|@chr12:58488695-58491865|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80661	0	2.3629	0	0	0	0	0
XLOC_000855	na|@chr1:61005920-61106163|	0	0	0.75188	0	0.21328	0	0	0	0	0	0	0.28716	0	0	0.12571	0	0	0	0	0	0	0
XLOC_000854	na|@chr1:60429955-60433906|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2678	0	1.7801	0	0	0	0	0
XLOC_013535	na|@chr20:44080764-44085455|	0	0.49893	0	0	0	0	0	0	0	0	0.78832	0	0	0	0.97205	0	0	0	0	0	0	0
XLOC_000852	na|@chr1:59760541-59762053|	0	0.45995	0	0.56313	0	1.9892	0	0	0	0	0.66861	1.272	0.44541	0	0	2.4251	0	0	0	0	0	0
XLOC_000851	na|@chr1:59592660-59664293|	0.21118	0	0	0.34025	0	0	0	0	0.078776	0.0014791	0	0	0.14006	0	9.044	0	8.5948	0	0	0	0	0
XLOC_000850	na|@chr1:59521670-59553867|	0	0	0	0	0	0	0	0	0.18158	0.68327	0.14047	0.24247	0	0	0.16016	0	0	0	0	0	0	0
XLOC_013531	na|@chr20:43808588-43821571|	0	0	0	0.064847	0	0	0.025295	0	4.6396	0	0	1.2277	0	21.611	0	0	0	0	0.11194	0	0	0
XLOC_013534	na|@chr20:44058263-44077210|	0.24454	0.45247	0	0	2.2942	0	0.56012	0	0	2.8077	1.2613	0.68014	0	0	0.86588	0	0	0	0	0	0	0
XLOC_000849	na|@chr1:59521670-59553867|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000847	na|@chr1:57289360-57292593|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_013528	na|@chr20:42521158-42524108|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33218	0	4.9445	0	0	0	0	0
XLOC_000845	na|@chr1:56797823-56840926|	0	0	0	0.77471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000846	na|@chr1:57093428-57110930|	0	0	0	0	0	0.32597	0	0	0	0	0	0	0	0	1.8786	0.39362	2.2013	0	0	0	0	0
XLOC_010136	na|@chr12:78720459-78753526|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4356	0	1.5686	0	0	0	0	0
XLOC_010137	na|@chr12:78790309-78876773|	0	0	0	0	0	0	0	0	1.0154	0	0	0.16517	0	0	0	0	0	0	0	0	0	0
XLOC_010132	na|@chr12:76083363-76084611|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0618
XLOC_013563	na|@chr20:49615780-49617367|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0108	0	0	0
XLOC_010133	na|@chr12:77086299-77088341|	0	0	0	0.88482	0	0	0	0	0	0	0	0	0	0	0.070233	0	0	0	0	0	0	0
XLOC_013562	na|@chr20:49012775-49013558|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69663	0	0	0	0	0	0	0
XLOC_010134	na|@chr12:77622387-77622717|	0	0	0.65544	0	0	0	0	0	0	0	0	0	0	0	1.0918	0	0	0	0	0	0	0
XLOC_013561	na|@chr20:48909256-48937879|	0.1431	0	0	1.4581	0	0	0	1.5115	0.12562	0	0.14564	0	0	0	0.1622	0.12126	0	0	0	0	0	0
XLOC_010135	na|@chr12:77667457-77710985|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30635	0	2.0341	0	0	0	0	0
XLOC_013560	na|@chr20:48909256-48937879|	0.19561	0.38284	0.13061	0.79092	0.25577	0.42359	0.18807	2.4567	0.71483	0.097399	0.35304	0.40799	0.38788	0.6467	0.33883	0.6658	0.30262	0	0.47685	0.67504	0	1.1618
XLOC_013567	na|@chr20:51288414-51315089|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5137	0	3.5761	0	0	0	0	0
XLOC_013566	na|@chr20:51237376-51266970|	0	0	0	0	0	0	0	0	0	0.031634	0	0	0	0	0.048611	0	0.19949	0	0	0	0	0
XLOC_010130	na|@chr12:74795797-74796369|	0	0	1.1796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_013564	na|@chr20:49752747-49759296|	0	0	0	0	0	0	0	0	0	0	0	0.43233	0	0	0	0	0	0	0	0	0	0
XLOC_000820	na|@chr1:47643840-47645982|	0	0	0	0	0	0	1.4835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000822	na|@chr1:47846386-47874257|	0.48236	1.4293	0.98688	0.49242	0	0.20365	0.48839	0.23873	0.15937	0.52417	0.24135	0.30196	0.1377	0	1.5564	0.74582	1.8774	0.58603	0	0	0	0.27436
XLOC_000812	na|@chr1:44410041-44412223|	0.24734	0.87684	0.60315	0.42952	0.43263	0.29137	0.88958	0	0.61902	0	0.43837	0.47738	0	0.23256	0.22659	1.6278	0	0	0	0	0	0
XLOC_000814	na|@chr1:44457171-44506105|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48859	0	1.7888	0	0	0	0	0
XLOC_000816	na|@chr1:45762365-45771290|	0.51826	0.75059	0.94679	0.4256	0.16284	0	0.99763	0.35246	0.088323	0.28077	0.3581	1.1172	0.42513	0.19427	0.49828	3.4933	0.98995	0.76848	0	0	0	0
XLOC_000818	na|@chr1:46912344-46915376|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20349	0	0.68056	0	0	0	0	0
XLOC_000819	na|@chr1:47638526-47640990|	0	0	0	0	0	0	0.9442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_010128	na|@chr12:72647292-72653223|	5.263	0	2.2238	2.9584	0.29431	0.42791	5.053	0.16507	0.27482	0.63793	1.2215	0.72384	0	0.12622	1.0014	0.21661	1.8961	1.9361	0	1.784	0.8673	3.2176
XLOC_010126	na|@chr12:72101599-72102204|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4412	0	3.3956	0	0	0	0	0
XLOC_010123	na|@chr12:70099752-70132348|	0	0	0.31061	0	0	0	0	0	0	0	0	0	0	0	4.861	0	7.7506	0	0	0	0	0
XLOC_013550	na|@chr20:46972052-46974725|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57187	0	0.53075	0	0	0	0	0
XLOC_013552	na|@chr20:47099590-47107082|	0	0	0	0	0	0	0	0	0	0	0	0	0.038991	0.032137	4.2457	0.023339	18.613	0	0	0	0	0
XLOC_013551	na|@chr20:46983956-47000425|	0	3.3497	0	0	0	0	0.55785	0.033171	0.03388	0.6419	0.056321	0.069152	0	0.3404	2.8184	0	8.1582	0	0	0	0	0.070226
XLOC_013553	na|@chr20:47126390-47133716|	0.00012399	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84079	0	10.702	0	0	0	0	0
XLOC_013555	na|@chr20:47935315-47948551|	0	0	0.40781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000833	na|@chr1:51442716-51479174|	0	0	0	0	0	0	0	0	0.40422	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_013558	na|@chr20:48782898-48788279|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000832	na|@chr1:50782664-50786833|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2128	0	10.865	0	0	0	0	0
XLOC_013557	na|@chr20:48779906-48782702|	0	0	0	0.22126	0.19321	0.81385	0	0	0	0	0	0.016937	0.00044248	0	0.0021448	0.61014	0.039121	0	0	0	0	0.19005
XLOC_000831	na|@chr1:50731520-50745851|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76973	0	1.3562	0	0	0	0	0
XLOC_000830	na|@chr1:50717181-50723876|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69083	0	0.3835	0	0	0	0	0
XLOC_013559	na|@chr20:48788627-48793180|	0	0	0.5359	0.23387	1.9819	2.1214	0.37643	0	0.83784	0	0.14696	1.409	0	0	1.9008	1.6458	3.2151	0	0	0	0	0
XLOC_000826	na|@chr1:48544458-48547868|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000824	na|@chr1:47971931-47973315|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52104	0	0	0	0	0	0	0
XLOC_000829	na|@chr1:50671755-50688799|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000828	na|@chr1:48727014-48730430|	0.90213	0.48183	0.62319	0	1.4336	0.53947	0.91592	0	0	1.0073	0.56356	1.6604	0	0	0	0.93743	0	0	0	0	0	0
XLOC_002336	na|@chr2:138830229-138836624|	0	0	0	0	0	0	0	0	0	0	0	0.80028	0	0	0.69476	0	0	0	0	0	0	0
XLOC_002335	na|@chr2:138636323-138683977|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_002334	na|@chr2:136843288-136844734|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51998	0	0	0	0	0	0	0
XLOC_002339	na|@chr2:140582464-140583446|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_002338	na|@chr2:139667503-139674941|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30094	0	1.4394	0	0	0	0	0
XLOC_002331	na|@chr2:134785345-134788845|	0.080129	0	0	0.064827	0	0	0	0	0	0	0	0	0	0	0	0.49978	0	0	0	0	0	0
XLOC_010140	na|@chr12:82532345-82537292|	0	0	0.49984	0	0	0	0	0	0	0	0	0	0.60275	0	0	0	0	0	0	0	0	0
XLOC_010142	na|@chr12:83850417-83866379|	0	0	0	0	0	2.4057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_010141	na|@chr12:82950643-82954933|	0	0	0	0	0	0	0	0.6286	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_010148	na|@chr12:89516791-89563167|	0	0.51285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_010147	na|@chr12:89404902-89413469|	0	0.36901	0.50837	0.27352	0	0	0	0	0	0	0	0	0	0.077672	0.1056	0.093228	0	0.91389	0	0	0	0
XLOC_010149	na|@chr12:91155688-91200553|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54903	0	0	0	0	0	0	0
XLOC_010144	na|@chr12:88045658-88064325|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32951	0	0	0	0	0	0	0
XLOC_010143	na|@chr12:88006397-88043289|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49072	0	0	0	0	0	0	0
XLOC_010146	na|@chr12:89175622-89178025|	0	0	0	0	0	0	1.0241	0	0	0	0	0	0	0	0.47228	0	0	0	0	0	0	0
XLOC_010145	na|@chr12:88775674-88813084|	0	0	0	0.35622	0.40869	0	0	0	2.072	0	0	0	0	0.0010939	0	0	0	0	0	1.3609	0	2.1056
XLOC_002323	na|@chr2:132227280-132230483|	2.0219	3.5291	3.8276	2.1854	3.7072	0.63856	1.3587	0.51655	2.5355	2.1313	8.8062	3.4357	0.2799	1.7979	2.7459	4.354	1.1176	2.9446	0.33411	2.6032	0.88902	3.626
XLOC_002322	na|@chr2:131588550-131594567|	0	0	0.39959	0	0	0	0	0	0	0	0	0	0	0	0.62141	0.30507	0	0	0	0	0	0
XLOC_002326	na|@chr2:132741509-132751734|	0	0	0.34188	0	0	0	0	0	0	0.056915	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_002329	na|@chr2:133043367-133051950|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005099	na|@chr5:177366559-177392855|	0	0.3768	1.3299	0.17612	0.033416	0.069341	0.45089	0.30429	0	0.0089821	0.14133	0.036558	0.065848	0	1.1313	2.5612	4.3391	0.23198	0.09335	0	0	0.67968
XLOC_002320	na|@chr2:130680434-130704276|	0	0	2.5993	0	0.29455	0	0	0	0	0	0	0	0	0	2.1065	0	7.7758	4.2844	2.7172	0	0	0
XLOC_010152	na|@chr12:92751372-92757553|	0.88453	0.5198	0	1.2316	0	0	0	0	0	1.1386	0.70271	0	0	0.97491	0	0	0	0	0	0	0	0
XLOC_005094	na|@chr5:176153942-176166459|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_010151	na|@chr12:92641530-92662777|	0	0.80976	0	0	0	0	0	0	0	0	0	0	0	0	0.30348	0	0	0	0	0	0	0
XLOC_005093	na|@chr5:176134356-176153244|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_010150	na|@chr12:91299313-91312458|	0.083956	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0028	0	1.9974	0	0	0	0	0
XLOC_013502	na|@chr20:25936452-25949923|	0	0	0	0	0	0	0	0	0	0	0.021127	0	0	0	0.043996	0	0	0	0	0	0	0
XLOC_013504	na|@chr20:26167631-26180159|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3228	0	0	0	0	0	0	0
XLOC_002319	na|@chr2:130626765-130635126|	0	0	0	0	0	0	0	0	0	0	0.15864	0	0	0	0.2684	0.21511	0	0	0	0	0	0
XLOC_010155	na|@chr12:93524860-93585258|	0	0	0	0	1.0627	0	0	0	0	0	0	0	0	0	0.77905	0	0	0	0	0	0	0
XLOC_010154	na|@chr12:93519827-93524480|	0	0	0	0.076199	0	0.083906	1.3912	0	0	0.39032	0	0.069258	0	0	0.12819	0.12492	0	0	0	0	0	0
XLOC_002358	na|@chr2:154028500-154058240|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_002356	na|@chr2:151451615-151492179|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_002355	na|@chr2:151409045-151432787|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005086	na|@chr5:172720131-172721732|	0	0	0	0	0	0	0	0	0.13289	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_002354	na|@chr2:151026009-151157594|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
